"date","S1","S2"
2013-06-04,15.2875,15.2999
2013-06-05,15.32,15.3428
2013-06-06,15.2725,15.2856
2013-06-07,15.2825,15.2933
2013-06-10,15.1175,15.1503
2013-06-11,15.405,15.4792
2013-06-12,15.4075,15.4429
2013-06-13,15.1025,15.2196
2013-06-14,15.165,15.2482
2013-06-17,15.125,15.2526
2013-06-18,15.1075,15.3087
2013-06-19,15.23,15.4077
2013-06-20,14.975,15.1272
2013-06-21,14.9325,15.1316
2013-06-24,15.12,15.1525
2013-06-25,15.2525,15.279
2013-06-26,15.3425,15.3219
2013-06-27,15.485,15.6552
2013-06-28,15.645,15.8928
2013-07-01,15.705,15.8191
2013-07-02,15.73,15.8752
2013-07-03,15.835,15.9874
2013-07-05,15.88,15.9555
2013-07-08,16.0925,16.4153
2013-07-09,16.1325,16.6364
2013-07-10,15.9175,16.6188
2013-07-11,16.0125,16.6793
2013-07-12,15.6325,16.8509
2013-07-15,14.5375,14.9754
2013-07-16,14.7525,15.2977
2013-07-17,14.775,15.3571
2013-07-18,14.6925,15.356
2013-07-19,14.9075,15.6178
2013-07-22,15.2025,16.0479
2013-07-23,14.625,15.6574
2013-07-24,13.925,15.1602
2013-07-25,13.5525,14.6707
2013-07-26,13.4975,14.2604
2013-07-29,13.675,14.3275
2013-07-30,13.5,14.0745
2013-07-31,13.74,14.2021
2013-08-01,13.5775,14.0327
2013-08-02,13.31,13.728
2013-08-05,13.2975,13.5564
2013-08-06,13.2425,13.3441
2013-08-07,13.2775,13.387
2013-08-08,13.5575,13.8765
2013-08-09,13.4075,13.805
2013-08-12,13.7375,14.0206
2013-08-13,13.5975,14.0756
2013-08-14,13.68,14.2065
2013-08-15,12.8825,13.7588
2013-08-16,12.8325,13.7027
2013-08-19,13.22,14.0261
2013-08-20,13.0925,13.8204
2013-08-21,13.33,13.9832
2013-08-22,13.22,13.7599
2013-08-23,13.6525,14.2208
2013-08-26,14.2775,14.9776
2013-08-27,14.14,14.8764
2013-08-28,14.33,15.0667
2013-08-29,14.3,15.0986
2013-08-30,14.24,15.1283
2013-09-03,14.355,15.499
2013-09-04,13.9775,15.1008
2013-09-05,14.23,15.2999
2013-09-06,14.37,15.3758
2013-09-09,14.0425,14.9567
2013-09-10,14.0375,14.8753
2013-09-11,14.0525,14.8313
2013-09-12,14.42,15.2757
2013-09-13,14.8875,15.5606
2013-09-16,13.4825,14.1207
2013-09-17,13.425,14.0536
2013-09-18,13.4775,14.0657
2013-09-19,13.395,13.9733
2013-09-20,13.1525,13.7247
2013-09-23,13.0775,13.6609
2013-09-24,13.125,13.7126
2013-09-25,13.2175,13.8094
2013-09-26,13.1675,13.7577
2013-09-27,13.1975,13.8039
2013-09-30,12.8275,13.5091
2013-10-01,12.68,13.3881
2013-10-02,12.7375,13.4904
2013-10-03,12.8825,13.8127
2013-10-04,12.95,13.8875
2013-10-07,12.965,13.9029
2013-10-08,12.8875,13.8534
2013-10-09,12.8775,13.8149
2013-10-10,12.88,13.8512
2013-10-11,12.6675,13.6961
2013-10-14,12.73,13.7313
2013-10-15,12.67,13.3254
2013-10-16,12.765,13.4343
2013-10-17,12.9325,13.6092
2013-10-18,12.9125,13.607
2013-10-21,13.0325,13.7258
2013-10-22,13.0225,13.7214
2013-10-23,13.1,13.8358
2013-10-24,13.0975,13.8963
2013-10-25,13,13.7973
2013-10-28,12.7125,13.563
2013-10-29,12.79,13.5443
2013-10-30,12.875,13.6378
2013-10-31,12.8025,13.4255
2013-11-01,12.66,13.2627
2013-11-04,12.64,13.2693
2013-11-05,12.5925,13.1681
2013-11-06,12.63,13.255
2013-11-07,12.7875,13.365
2013-11-08,13.06,13.717
2013-11-11,13.08,13.7324
2013-11-12,13.1925,13.8919
2013-11-13,13.1975,13.8182
2013-11-14,13.1725,13.8479
2013-11-15,12.805,13.4827
2013-11-18,12.875,13.5597
2013-11-19,12.7625,13.3947
2013-11-20,12.7375,13.3892
2013-11-21,12.915,13.6114
2013-11-22,13.195,13.9392
2013-11-25,13.2925,14.091
2013-11-26,13.2925,14.3429
2013-11-27,13.2,14.2098
2013-11-29,13.365,14.4694
2013-12-02,13.2125,14.2714
2013-12-03,13.1975,14.2032
2013-12-04,13.295,14.2692
2013-12-05,13.28,14.256
2013-12-06,13.255,14.2714
2013-12-09,13.4375,14.5607
2013-12-10,13.3825,14.6003
2013-12-11,13.44,14.6432
2013-12-12,13.2375,14.4848
2013-12-13,13.275,14.5255
2013-12-16,13.3775,14.0305
2013-12-17,13.465,14.1801
2013-12-18,13.24,14.003
2013-12-19,13.27,14.0525
2013-12-20,13.39,14.1636
2013-12-23,13.285,14.0932
2013-12-24,13.3375,14.1438
2013-12-26,13.1875,13.9777
2013-12-27,13.315,14.0976
2013-12-30,13.2825,14.1548
2013-12-31,13.125,13.8996
2014-01-02,12.87,13.5597
2014-01-03,12.8925,13.5564
2014-01-06,12.9675,13.5993
2014-01-07,12.995,13.7082
2014-01-08,13.0075,13.5905
2014-01-09,12.9625,13.6774
2014-01-10,13.0375,13.7489
2014-01-13,13.2675,13.9645
2014-01-14,13.39,14.069
2014-01-15,13.18,13.7379
2014-01-16,13.15,13.6895
2014-01-17,13.165,13.7104
2014-01-21,12.805,13.354
2014-01-22,12.795,13.3892
2014-01-23,12.77,13.376
2014-01-24,12.8475,13.4948
2014-01-27,12.8775,13.5564
2014-01-28,12.855,13.5432
2014-01-29,12.6925,13.3936
2014-01-30,12.75,13.4321
2014-01-31,12.8275,13.5146
2014-02-03,12.9275,13.6675
2014-02-04,13.1325,13.9821
2014-02-05,13.1625,13.9293
2014-02-06,13.2575,14.0646
2014-02-07,13.315,14.0624
2014-02-10,13.255,14.0283
2014-02-11,13.3475,14.1559
2014-02-12,13.23,14.0459
2014-02-13,13.4425,14.311
2014-02-14,13.375,14.2065
2014-02-18,13.61,14.4914
2014-02-19,13.5425,14.3924
2014-02-20,13.5825,14.3825
2014-02-21,13.7075,14.5321
2014-02-24,13.865,14.7323
2014-02-25,13.99,14.795
2014-02-26,14.0725,14.8346
2014-02-27,13.935,14.707
2014-02-28,14.1425,14.861
2014-03-03,14.0725,14.7807
2014-03-04,14.18,14.8742
2014-03-05,14.2,14.8192
2014-03-06,14.375,14.9545
2014-03-07,14.575,15.0799
2014-03-10,14.1925,14.7598
2014-03-11,14.115,14.7367
2014-03-12,13.8175,14.6146
2014-03-13,13.9075,14.5959
2014-03-14,13.76,14.5002
2014-03-17,13.9175,14.4331
2014-03-18,14.1825,14.6773
2014-03-19,14.3125,14.795
2014-03-20,14.3375,14.8071
2014-03-21,14.0875,14.542
2014-03-24,14.255,14.6564
2014-03-25,14.28,14.6828
2014-03-26,14.4,14.8005
2014-03-27,14.365,14.7983
2014-03-28,14.365,14.7576
2014-03-31,14.64,14.9908
2014-04-01,14.845,15.1734
2014-04-02,14.6225,14.9765
2014-04-03,14.7525,15.1459
2014-04-04,14.7375,15.1129
2014-04-07,14.6425,14.9919
2014-04-08,14.825,15.1503
2014-04-09,14.9525,15.3263
2014-04-10,14.8225,15.224
2014-04-11,14.63,15.0348
2014-04-14,14.7625,15.1888
2014-04-15,15.0125,15.4341
2014-04-16,15.1875,15.6101
2014-04-17,15.14,15.5177
2014-04-21,14.9875,15.4154
2014-04-22,14.7975,15.257
2014-04-23,14.685,15.1932
2014-04-24,14.72,15.2493
2014-04-25,14.98,15.5144
2014-04-28,15.0825,15.62
2014-04-29,15.24,15.7025
2014-04-30,15.3075,15.6926
2014-05-01,14.735,15.2086
2014-05-02,14.8075,15.3483
2014-05-05,14.72,15.268
2014-05-06,14.64,15.2053
2014-05-07,14.51,15.0623
2014-05-08,14.7425,15.2966
2014-05-09,15.01,15.4528
2014-05-12,14.8375,15.2548
2014-05-13,15.0225,15.4594
2014-05-14,14.9625,15.4847
2014-05-15,14.7025,15.1052
2014-05-16,14.65,15.0469
2014-05-19,14.8525,15.2372
2014-05-20,14.6975,15.1151
2014-05-21,15.0525,15.4099
2014-05-22,15.1875,15.5276
2014-05-23,15.155,15.499
2014-05-27,14.8875,15.2658
2014-05-28,14.9775,15.3263
2014-05-29,14.99,15.2999
2014-05-30,14.9325,15.2394
2014-06-02,15.005,15.3461
2014-06-03,14.8125,15.2097
2014-06-04,14.825,15.2405
2014-06-05,14.605,15.0491
2014-06-06,14.57,15.0183
2014-06-09,14.57,14.9292
2014-06-10,14.625,14.9424
2014-06-11,14.455,14.8368
2014-06-12,14.1525,14.5662
2014-06-13,14.2575,14.6597
2014-06-16,14.2175,14.5178
2014-06-17,13.9825,14.2802
2014-06-18,14.09,14.3847
2014-06-19,14.2075,14.3935
2014-06-20,14.1575,14.5167
2014-06-23,14.2475,14.5024
2014-06-24,14.135,14.3715
2014-06-25,14.1575,14.4089
2014-06-26,14.37,14.6971
2014-06-27,14.32,14.7334
2014-06-30,14.005,14.3561
2014-07-01,14,14.3099
2014-07-02,13.925,14.1823
2014-07-03,13.8775,14.0756
2014-07-07,13.63,13.981
2014-07-08,13.2975,13.7786
2014-07-09,13.345,13.7434
2014-07-10,13.2975,13.6675
2014-07-11,12.9575,13.3177
2014-07-14,12.95,13.3155
2014-07-15,11.805,12.3992
2014-07-16,11.8725,12.4927
2014-07-17,11.7475,12.3717
2014-07-18,11.7675,12.3893
2014-07-21,11.7575,12.3508
2014-07-22,11.84,12.3519
2014-07-23,12.01,12.595
2014-07-24,12.075,12.683
2014-07-25,12.1225,12.7259
2014-07-28,12.365,12.8788
2014-07-29,12.265,12.6863
2014-07-30,12.205,12.4927
2014-07-31,12.245,12.5807
2014-08-01,12.15,12.4245
2014-08-04,12.325,12.5026
2014-08-05,12.2275,12.3101
2014-08-06,12.37,12.4729
2014-08-07,12.5,12.5114
2014-08-08,12.8475,12.6434
2014-08-11,13.1475,12.6456
2014-08-12,12.9,12.6126
2014-08-13,12.645,12.9459
2014-08-14,12.245,13.9084
2014-08-15,11.025,12.1583
2014-08-18,11.155,12.2518
2014-08-19,11.2025,12.3882
2014-08-20,11.1975,12.4718
2014-08-21,11.3625,12.7094
2014-08-22,11.66,13.0922
2014-08-25,11.2575,12.5356
2014-08-26,10.755,12.1847
2014-08-27,10.8575,12.7567
2014-08-28,10.7375,13.1208
2014-08-29,10.895,13.1934
2014-09-02,10.9725,13.4233
2014-09-03,10.8075,13.3287
2014-09-04,10.6425,13.0075
2014-09-05,10.855,13.1527
2014-09-08,10.9075,13.3397
2014-09-09,10.765,13.4563
2014-09-10,10.71,13.2154
2014-09-11,10.615,12.8458
2014-09-12,10.91,12.5136
2014-09-15,9.895,11.1133
2014-09-16,9.8075,11.0517
2014-09-17,9.825,11.0737
2014-09-18,9.715,10.8328
2014-09-19,9.57,10.7008
2014-09-22,9.3825,10.5468
2014-09-23,9.3625,10.5215
2014-09-24,9.3675,10.549
2014-09-25,9.2275,10.461
2014-09-26,9.1025,10.2696
2014-09-29,9.235,10.3851
2014-09-30,9.1325,10.2509
2014-10-01,9.1675,10.3092
2014-10-02,9.245,10.3851
2014-10-03,9.1225,10.3279
2014-10-06,9.4225,10.7118
2014-10-07,9.4075,10.8196
2014-10-08,9.35,10.8724
2014-10-09,9.42,10.9428
2014-10-10,9.225,11.0154
2014-10-13,9.4525,11.1716
2014-10-14,9.6475,11.6204
2014-10-15,9.525,10.7184
2014-10-16,9.665,10.9208
2014-10-17,9.5175,10.7932
2014-10-20,9.4425,10.7338
2014-10-21,9.6425,11.0374
2014-10-22,9.6275,10.9714
2014-10-23,9.9325,11.3465
2014-10-24,9.775,11.2673
2014-10-27,10.06,11.8349
2014-10-28,10.08,11.8591
2014-10-29,10.43,12.4982
2014-10-30,10.2425,12.1341
2014-10-31,10.465,12.386
2014-11-03,10.2875,11.9427
2014-11-04,10.1,11.8327
2014-11-05,10.205,11.8558
2014-11-06,10.31,12.1957
2014-11-07,10.4025,12.1528
2014-11-10,10.275,11.9394
2014-11-11,10.665,12.4289
2014-11-12,10.4825,12.2342
2014-11-13,10.505,12.1847
2014-11-14,10.21,11.8998
2014-11-17,10.3625,12.0857
2014-11-18,10.2325,11.9075
2014-11-19,10.0475,11.7249
2014-11-20,10.205,11.7513
2014-11-21,10.39,11.9207
2014-11-24,10.3375,11.8998
2014-11-25,10.51,12.2694
2014-11-26,10.47,12.518
2014-11-28,10.16,12.144
2014-12-01,10.17,12.001
2014-12-02,9.9575,11.8569
2014-12-03,9.9825,11.8888
2014-12-04,10.105,11.9614
2014-12-05,10.36,12.1935
2014-12-08,10.4375,12.3277
2014-12-09,10.4925,12.5653
2014-12-10,10.32,12.3981
2014-12-11,10.4225,12.4465
2014-12-12,10.4725,11.8525
2014-12-15,10.395,11.5885
2014-12-16,10.235,11.3399
2014-12-17,10.27,11.3993
2014-12-18,10.35,11.5445
2014-12-19,10.305,11.5137
2014-12-22,10.3825,11.6292
2014-12-23,10.385,11.7128
2014-12-24,10.2875,11.6831
2014-12-26,10.475,11.924
2014-12-29,10.4175,11.9097
2014-12-30,10.3775,11.7469
2014-12-31,10.1925,11.5379
2015-01-02,10.025,11.3575
2015-01-05,10.3975,11.715
2015-01-06,10.51,11.7535
2015-01-07,10.5275,11.7348
2015-01-08,10.45,11.6424
2015-01-09,10.515,11.693
2015-01-12,10.135,11.4125
2015-01-13,10,11.2563
2015-01-14,9.925,10.8185
2015-01-15,9.91,10.8163
2015-01-16,9.9175,10.8493
2015-01-20,9.82,10.7954
2015-01-21,9.835,10.8361
2015-01-22,9.7675,10.7789
2015-01-23,9.7275,10.769
2015-01-26,9.835,10.8746
2015-01-27,9.7375,10.8339
2015-01-28,9.7025,10.7602
2015-01-29,9.6825,10.6832
2015-01-30,9.61,10.5578
2015-02-02,9.595,10.5589
2015-02-03,9.87,10.8812
2015-02-04,9.72,10.6843
2015-02-05,9.8125,10.7789
2015-02-06,9.735,10.747
2015-02-09,9.785,10.7723
2015-02-10,9.69,10.6513
2015-02-11,9.7775,10.7437
2015-02-12,9.8375,10.7921
2015-02-13,9.905,10.8746
2015-02-17,10.0775,11.0858
2015-02-18,9.9575,10.9703
2015-02-19,10.0725,11.1463
2015-02-20,9.9925,11.1078
2015-02-23,9.9925,11.088
2015-02-24,10.16,11.308
2015-02-25,10.0775,11.1991
2015-02-26,10.24,11.3036
2015-02-27,10.3075,11.3894
2015-03-02,10.1125,11.1661
2015-03-03,10.0875,11.1276
2015-03-04,9.89,10.8735
2015-03-05,9.7925,10.8141
2015-03-06,9.7925,10.8394
2015-03-09,9.8825,10.9626
2015-03-10,9.8,10.9164
2015-03-11,9.89,11.0121
2015-03-12,9.865,10.9406
2015-03-13,9.6825,10.7569
2015-03-16,9.6925,10.4643
2015-03-17,9.545,10.2894
2015-03-18,9.65,10.4269
2015-03-19,9.6175,10.3928
2015-03-20,9.7375,10.5028
2015-03-23,9.835,10.6271
2015-03-24,9.8175,10.6007
2015-03-25,9.7875,10.5534
2015-03-26,9.745,10.5215
2015-03-27,9.6725,10.4368
2015-03-30,9.6775,10.4643
2015-03-31,9.7325,10.5325
2015-04-01,9.8975,10.6777
2015-04-02,9.86,10.615
2015-04-06,9.785,10.5446
2015-04-07,9.71,10.4467
2015-04-08,9.715,10.4423
2015-04-09,9.535,10.2586
2015-04-10,9.515,10.2223
2015-04-13,9.4875,10.208
2015-04-14,9.6025,10.3422
2015-04-15,9.65,10.351
2015-04-16,9.66,10.3664
2015-04-17,9.6875,10.3972
2015-04-20,9.775,10.4819
2015-04-21,9.7525,10.4478
2015-04-22,9.705,10.4126
2015-04-23,9.7825,10.4874
2015-04-24,9.6975,10.4049
2015-04-27,9.73,10.4148
2015-04-28,9.775,10.4467
2015-04-29,9.885,10.5941
2015-04-30,9.785,10.4819
2015-05-01,9.685,10.3818
2015-05-04,9.83,10.5193
2015-05-05,9.935,10.615
2015-05-06,9.905,10.5897
2015-05-07,9.815,10.5369
2015-05-08,9.845,10.5424
2015-05-11,9.83,10.5006
2015-05-12,9.67,10.2641
2015-05-13,9.75,10.2795
2015-05-14,9.63,10.4632
2015-05-15,9.5325,10.3103
2015-05-18,9.545,10.3818
2015-05-19,9.4625,10.296
2015-05-20,9.4125,10.241
2015-05-21,9.385,10.2377
2015-05-22,9.2425,10.1728
2015-05-26,9.225,10.1772
2015-05-27,9.27,10.2685
2015-05-28,9.26,10.2322
2015-05-29,9.34,10.3917
2015-06-01,9.26,10.3213
2015-06-02,9.4075,10.3983
2015-06-03,9.3525,10.4797
2015-06-04,9.465,10.5237
2015-06-05,9.3775,10.5336
2015-06-08,9.4425,10.56
2015-06-09,9.515,10.6953
2015-06-10,9.495,10.6425
2015-06-11,9.4,10.5567
2015-06-12,9.4,10.6282
2015-06-15,9.3775,10.4863
2015-06-16,9.575,10.6766
2015-06-17,9.69,10.7349
2015-06-18,9.7775,10.7327
2015-06-19,9.715,10.6887
2015-06-22,9.895,10.9604
2015-06-23,9.875,10.912
2015-06-24,9.8175,10.8757
2015-06-25,10.0025,11.077
2015-06-26,10.02,11.1628
2015-06-29,10.025,11.1573
2015-06-30,10.5625,11.6006
2015-07-01,10.44,11.5467
2015-07-02,10.4525,11.5324
2015-07-06,10.3375,11.3872
2015-07-07,10.02,11.1529
2015-07-08,10.0625,11.1936
2015-07-09,10.3775,11.5577
2015-07-10,10.435,11.6061
2015-07-13,10.4525,11.6875
2015-07-14,10.39,11.8008
2015-07-15,10.25,11.4499
2015-07-16,10.19,11.4598
2015-07-17,10.1475,11.44
2015-07-20,10.0775,11.3168
2015-07-21,10.1875,11.4301
2015-07-22,10.2075,11.4455
2015-07-23,10.1,11.3289
2015-07-24,9.9125,11.1584
2015-07-27,9.6125,10.8845
2015-07-28,9.7475,10.967
2015-07-29,9.83,11.0231
2015-07-30,9.9025,11.187
2015-07-31,9.8075,11.099
2015-08-03,9.775,11.0143
2015-08-04,9.76,10.9967
2015-08-05,9.9175,11.0715
2015-08-06,9.855,10.9648
2015-08-07,10.09,11.0605
2015-08-10,10.4475,11.3201
2015-08-11,10.14,10.9626
2015-08-12,9.51,10.5831
2015-08-13,9.93,10.7503
2015-08-14,9.785,10.4456
2015-08-17,9.27,10.3554
2015-08-18,9.1325,10.2564
2015-08-19,9.035,10.1959
2015-08-20,9.215,10.3576
2015-08-21,9.0525,10.2014
2015-08-24,8.9275,10.1013
2015-08-25,8.9425,10.1574
2015-08-26,8.7775,10.01
2015-08-27,8.8625,10.0617
2015-08-28,8.9325,10.1277
2015-08-31,8.975,10.131
2015-09-01,8.8475,9.988
2015-09-02,8.8375,9.9418
2015-09-03,8.7975,9.9066
2015-09-04,8.7725,9.8142
2015-09-08,8.9075,9.8175
2015-09-09,8.8275,9.801
2015-09-10,8.845,9.8065
2015-09-11,8.8775,9.834
2015-09-14,8.8275,9.8373
2015-09-15,8.89,9.9209
2015-09-16,8.8725,9.8934
2015-09-17,8.845,9.8241
2015-09-18,8.6725,9.6635
2015-09-21,8.7425,9.7262
2015-09-22,8.6175,9.5821
2015-09-23,8.6375,9.5645
2015-09-24,8.68,9.6206
2015-09-25,8.8925,9.8406
2015-09-28,8.7675,9.6932
2015-09-29,8.8425,9.746
2015-09-30,8.92,9.7636
2015-10-01,8.7725,9.6371
2015-10-02,8.7425,9.6294
2015-10-05,8.8425,9.7548
2015-10-06,8.88,9.7757
2015-10-07,8.91,9.8406
2015-10-08,8.8125,9.7823
2015-10-09,8.8575,9.8505
2015-10-12,8.875,9.8857
2015-10-13,9.14,10.2014
2015-10-14,9.105,10.1563
2015-10-15,9.0525,10.0518
2015-10-16,8.9825,10.01
2015-10-19,8.91,9.933
2015-10-20,8.96,9.9616
2015-10-21,9.0525,10.0408
2015-10-22,8.9875,9.9451
2015-10-23,8.955,9.8549
2015-10-26,8.85,9.7042
2015-10-27,8.9125,9.7713
2015-10-28,8.815,9.6899
2015-10-29,8.7875,9.702
2015-10-30,8.8375,9.7988
2015-11-02,8.7775,9.7119
2015-11-03,8.785,9.7251
2015-11-04,8.82,9.7746
2015-11-05,8.6775,9.5821
2015-11-06,8.7125,9.5898
2015-11-09,8.735,9.5447
2015-11-10,8.645,9.4281
2015-11-11,8.685,9.4578
2015-11-12,8.6925,9.4292
2015-11-13,8.59,9.328
2015-11-16,8.595,9.3555
2015-11-17,8.64,9.3687
2015-11-18,8.5775,9.3016
2015-11-19,8.6,9.3357
2015-11-20,8.575,9.295
2015-11-23,8.6425,9.3467
2015-11-24,8.6375,9.3577
2015-11-25,8.7525,9.4435
2015-11-27,8.73,9.3753
2015-11-30,8.81,9.4622
2015-12-01,8.8925,9.5612
2015-12-02,8.9225,9.6283
2015-12-03,8.975,9.6811
2015-12-04,9.06,9.7702
2015-12-07,8.8225,9.5436
2015-12-08,8.7675,9.5205
2015-12-09,8.7675,9.5282
2015-12-10,8.7825,9.4985
2015-12-11,8.7075,9.4072
2015-12-14,8.7425,9.5546
2015-12-15,8.6725,9.3566
2015-12-16,8.625,9.2785
2015-12-17,8.77,9.3775
2015-12-18,8.9225,9.5403
2015-12-21,8.9125,9.5227
2015-12-22,8.8525,9.4402
2015-12-23,8.8175,9.35
2015-12-24,8.7525,9.3137
2015-12-28,8.65,9.2026
2015-12-29,8.7,9.2642
2015-12-30,8.755,9.24
2015-12-31,8.7125,9.1751
2016-01-04,8.645,9.0827
2016-01-05,8.6775,9.0959
2016-01-06,8.7575,9.1267
2016-01-07,8.77,9.0948
2016-01-08,8.795,9.1333
2016-01-11,8.81,9.1124
